@RELATION hs

@ATTRIBUTE sequence     string
@ATTRIBUTE incoming     NUMERIC
@ATTRIBUTE outgoing     NUMERIC
@ATTRIBUTE lifetime     NUMERIC
@ATTRIBUTE class        {HS-RP,Client-RP,noise}
@ATTRIBUTE inc_50     NUMERIC
@ATTRIBUTE out_50     NUMERIC
@DATA
 -1+1-1+1-1+1-1+1-1-1,25950,1659,2451.91639304,noise,33,17
 -1+1-1+1-1+1-1+1+1+1,286,75,536.298975945,noise,39,11
 -1+1-1+1-1+1-1-1+1+1,17069,1153,710.244025946,noise,34,16
 -1+1-1+1-1+1-1+1+1+1,12146,1143,3742.04262805,noise,46,4
 -1+1-1+1-1+1-1+1+1+1,426,28,423.852693081,noise,46,4
 -1+1-1+1-1+1-1+1-1+1,20707,1317,1984.17663598,noise,45,5
 -1+1-1+1-1+1-1+1+1+1,12466,783,3809.43979311,noise,39,11
 -1+1-1+1-1+1-1+1+1+1,22524,1331,611.824244976,noise,46,4
 -1+1-1+1-1+1-1-1+1+1,525,50,1832.42172194,noise,43,7
 -1+1-1+1-1+1-1+1-1+1,53877,2859,543.241117954,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,897,239,472.008064985,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,58747,1969,407.999391794,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,48892,2615,1113.3329761,noise,33,17
 -1+1-1+1-1+1-1+1+1+1,9825,596,1135.67221498,noise,40,10
 -1+1-1+1-1+1-1+1+1+1,1027,77,525.165099859,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,46010,2283,797.457206964,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,5012,251,2410.64255214,noise,46,4
 -1+1-1+1-1+1-1-1+1+1,24007,1587,1224.74806404,noise,27,23
 -1+1-1+1-1+1-1+1-1+1,75247,3249,905.845105171,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,30578,2020,618.458512068,noise,41,9
 -1+1-1+1-1+1-1-1+1+1,3761,352,615.22648406,noise,35,15
 -1+1-1+1-1+1-1+1+1+1,561,81,634.828606129,noise,42,8
 -1+1-1+1-1+1-1+1+1+1,50582,2275,616.425702095,noise,46,4
 -1+1-1+1-1+1-1+1-1+1,43191,2249,1924.36874104,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,71985,2674,1655.41226482,noise,44,6
 -1+1-1+1-1+1-1+1+1+1,646,75,1994.12060308,noise,42,8
 -1+1-1+1-1+1-1+1-1+1,12508,951,1471.89697599,noise,42,8
 -1+1-1+1-1+1-1+1+1+1,29555,1942,601.882216215,noise,46,4
 -1+1-1+1-1+1-1+1-1+1,24887,1652,963.944198132,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,19932,1758,848.771528006,noise,46,4
 -1+1-1+1-1+1-1+1-1+1,4054,563,430.413800001,noise,41,9
 -1+1-1+1-1+1-1-1+1+1,99,30,67.0570127964,noise,37,13
 -1+1-1+1-1+1-1+1-1+1,380973,11583,537.741679907,noise,39,11
 -1+1-1+1-1+1-1+1-1+1,17327,1530,590.251264811,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,9305,892,1423.10262203,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,5466,554,929.054610968,noise,36,14
 -1+1-1+1-1+1-1+1+1+1,7157,765,1057.63257504,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,49298,3198,2904.90671492,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,9354,622,1620.8177588,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,28728,1750,1158.9545629,noise,46,4
 -1+1-1+1-1+1-1+1-1-1,27719,2006,623.345349073,noise,42,8
 -1+1-1+1-1+1-1+1-1+1,9899,668,2084.38741302,noise,41,9
 -1+1-1+1-1+1-1+1-1-1,13568,1328,531.097679138,noise,42,8
 -1+1-1+1-1+1-1+1+1+1,8141,449,214.582072973,noise,38,12
 -1+1-1+1-1+1-1+1-1+1,353,51,111.504769087,noise,37,13
 -1+1-1+1-1+1-1+1+1+1,25749,2021,605.724662066,noise,43,7
 -1+1-1+1-1+1-1+1-1+1,1913,197,287.204854012,noise,40,10
 -1+1-1+1-1+1-1+1-1+1,10711,716,620.173004866,noise,43,7
 -1+1-1+1-1+1-1+1-1+1,54407,2316,603.915244818,noise,40,10
 -1+1-1+1-1+1-1+1-1+1,15341,637,867.110813856,noise,39,11
 -1+1-1+1-1+1-1+1+1+1,9483,843,3340.29704714,noise,31,19
 -1+1-1+1-1+1-1+1-1+1,24655,1476,737.219029903,noise,43,7
 -1+1-1+1-1+1-1+1-1+1,12608,897,1227.29169416,noise,36,14
 -1+1-1+1-1+1-1+1-1+1,30794,2403,603.547570944,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,78455,3299,691.655121088,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,3380,195,1280.58849597,noise,37,13
 -1+1-1+1-1+1-1+1-1-1,34864,2270,1057.13397408,noise,36,14
 -1+1-1+1-1+1-1-1+1+1,9318,484,101.366915941,noise,42,8
 -1+1-1+1-1+1-1+1+1+1,15831,1174,667.458332062,noise,46,4
 -1+1-1+1-1+1-1+1-1+1,11238,831,230.550992012,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,9023,552,758.786267042,noise,38,12
 -1+1-1+1-1+1-1+1-1+1,386563,12203,1058.85367107,noise,36,14
 -1+1-1+1-1+1-1+1-1+1,18678,1813,617.024569035,noise,41,9
 -1+1-1+1-1+1-1-1+1+1,15075,1118,539.136420965,noise,33,17
 -1+1-1+1-1+1-1+1+1-1,16937,1390,625.504276991,noise,34,16
 -1+1-1+1-1+1-1+1-1+1,28290,1458,664.593350887,noise,42,8
 -1+1-1+1-1+1-1+1+1+1,1854,209,1010.60126996,noise,39,11
 -1+1-1+1-1+1-1+1+1+1,15454,994,1894.06017089,noise,46,4
 -1+1-1+1-1+1-1+1-1+1,23267,1295,647.543624878,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,24898,1598,684.572091818,noise,45,5
 -1+1-1+1-1+1-1+1+1+1,6577,583,978.26971817,noise,43,7
 -1+1-1+1-1+1-1+1-1+1,81223,3284,4159.21595216,noise,33,17
 -1+1-1+1-1+1-1+1-1-1,9223,1032,1224.936409,noise,30,20
 -1+1-1+1-1+1-1+1-1+1,11,10,3370.12988997,noise,11,10
 -1+1-1+1-1+1-1+1-1-1,19243,1043,779.857951164,noise,34,16
 -1+1-1+1-1+1-1+1+1+1,9331,488,2275.26897001,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,22106,1775,855.139428139,noise,42,8
 -1+1-1+1-1+1-1+1-1+1,9675,1116,786.007451057,noise,37,13
 -1+1-1+1-1+1-1-1+1+1,6594,694,565.179505825,noise,34,16
 -1+1-1+1-1+1-1+1-1+1,50753,2658,646.578586102,noise,34,16
 -1+1-1+1-1+1-1+1+1-1,4492,264,89.7331149578,noise,32,18
 -1+1-1+1-1+1-1+1+1+1,7,7,795.32959199,noise,7,7
 -1+1-1+1-1+1-1+1+1+1,29481,1627,1819.592278,noise,42,8
 -1+1-1+1-1+1-1+1-1-1,27476,1638,1231.21644115,noise,38,12
 -1+1-1+1-1+1-1+1-1+1,2201,162,105.943629026,noise,36,14
 -1+1-1+1-1+1-1+1-1+1,9262,646,512.96708703,noise,40,10
 -1+1-1+1-1+1-1+1+1+1,15510,1068,1018.59546113,noise,42,8
 -1+1-1+1-1+1-1+1+1+1,32471,2550,884.529474974,noise,44,6
 -1+1-1+1-1+1-1-1+1+1,23110,1616,1827.1164968,noise,43,7
 -1+1-1+1-1+1-1+1-1+1,387528,12349,631.456063986,noise,39,11
 -1+1-1+1-1+1-1+1+1+1,611,60,466.602855921,noise,45,5
 -1+1-1+1-1+1-1+1+1-1,43541,3358,3383.32364798,noise,42,8
 -1+1-1+1-1+1-1+1-1+1,506,50,236.577564001,noise,40,10
 -1+1-1+1-1+1-1+1-1+1,22476,1309,639.56420207,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,72533,2622,592.425848007,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,344,99,649.703660965,noise,43,7
 -1+1-1+1-1+1-1+1-1+1,39238,1558,868.691273928,noise,42,8
 -1+1-1+1-1+1-1+1-1+1,16444,930,1026.09292698,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,8348,578,1713.83116984,noise,41,9
 -1+1-1+1-1+1-1+1-1-1,20806,1495,1821.55839586,noise,31,19
 -1+1-1+1-1+1-1+1+1+1,18426,900,828.817822933,noise,38,12
 -1+1-1+1-1+1-1+1+1+1,21415,1333,1504.05573201,noise,46,4
 -1+1-1+1-1+1-1+1+1+1,11130,947,574.427422047,noise,39,11
 -1+1-1+1-1+1-1+1-1+1,12531,825,1158.03364611,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,12271,959,796.835534096,noise,39,11
 -1+1-1+1-1+1-1+1+1-1,17473,1480,459.719528913,noise,31,19
 -1+1-1+1-1+1-1+1-1+1,13636,963,826.736900806,noise,39,11
 -1+1-1+1-1+1-1+1-1+1,16146,986,1148.93287182,noise,40,10
 -1+1-1+1-1+1-1+1+1+1,24904,1307,2123.46958494,noise,31,19
 -1+1-1+1-1+1-1+1-1+1,2905,208,105.358458996,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,52,12,1530.13959718,noise,42,8
 -1+1-1+1-1+1-1+1-1+1,659,65,1321.93564701,noise,43,7
 -1+1-1+1-1+1-1+1+1+1,20993,1010,921.345009089,noise,46,4
 -1+1-1+1-1+1-1+1+1+1,11588,1857,1645.03581405,noise,40,10
 -1+1-1+1-1+1-1+1+1+1,342,99,3042.21252799,noise,36,14
 -1+1-1+1-1+1-1+1-1+1,575,99,149.135575056,noise,37,13
 -1+1-1+1-1+1-1-1,3,5,1295.13081408,noise,3,5
 -1+1-1+1-1+1-1+1+1+1,599,82,1533.59718895,noise,39,11
 -1+1-1+1-1+1-1+1-1+1,17571,1700,618.329517126,noise,45,5
 -1+1-1+1-1+1-1+1+1-1,3028,452,474.850935936,noise,33,17
 -1+1-1+1-1+1-1+1-1+1,46351,2060,573.411974907,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,3993,487,2939.5088141,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,18187,1181,848.214051008,noise,42,8
 -1+1-1+1-1+1-1+1+1+1,19321,1420,1202.85605001,noise,38,12
 -1+1-1+1-1+1-1+1-1+1,14700,1363,892.903987885,noise,37,13
 -1+1-1+1-1+1-1+1-1+1,27681,1481,616.571364164,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,5,8,1413.62410712,noise,5,8
 -1+1-1+1-1+1-1+1+1+1,3549,277,649.022984028,noise,43,7
 -1+1-1+1-1+1-1+1-1+1,23814,1382,659.046931028,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,1400,152,343.163038015,noise,40,10
 -1+1-1+1-1+1-1+1-1+1,38172,2168,666.216413021,noise,32,18
 -1+1-1+1-1+1-1+1-1+1,27412,1498,720.311616898,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,6011,701,668.537023067,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,12845,761,472.310961008,noise,33,17
 -1+1-1+1-1+1-1+1-1+1,20467,2638,3843.41144395,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,25297,1648,634.712981939,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,8377,570,784.119397879,noise,46,4
 -1+1-1+1-1+1-1-1+1+1,1425,163,188.023093939,noise,42,8
 -1+1-1+1-1+1-1+1-1+1,77612,3451,612.071547985,noise,44,6
 -1+1-1+1-1+1-1+1-1+1,8528,813,612.092350006,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,613,139,285.359789848,noise,44,6
 -1+1-1+1-1+1-1+1-1+1,27643,1474,611.518867016,noise,45,5
 -1+1-1+1-1+1-1+1-1-1,7994,652,1686.92845607,noise,36,14
 -1+1-1+1-1+1-1+1-1+1,25253,1876,612.092346907,noise,34,16
 -1+1-1+1-1+1-1+1-1+1,10332,719,2486.867908,noise,38,12
 -1+1-1+1-1+1-1+1-1+1,46548,1973,537.423444033,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,25337,1626,644.127931833,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,7084,535,1091.81525111,noise,44,6
 -1+1-1+1-1+1-1+1-1+1,8635,684,520.336025,noise,27,23
 -1+1-1+1-1+1-1+1-1+1,54316,2538,1179.75179386,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,527,185,664.642426968,noise,34,16
 -1+1-1+1-1+1-1-1+1+1,21722,989,505.065937996,noise,43,7
 -1+1-1+1-1+1-1+1-1+1,22069,1799,621.812166929,noise,37,13
 -1+1-1+1-1+1-1+1-1+1,15389,888,654.449701071,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,18105,1826,755.966061115,noise,42,8
 -1+1-1+1-1+1-1+1+1+1,13953,953,724.640743017,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,40412,2298,1320.72030091,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,28949,1633,1214.99961686,noise,44,6
 -1+1-1+1-1+1-1+1+1+1,6756,517,4724.36273694,noise,42,8
 -1+1-1+1-1+1-1+1-1+1,18376,1621,2191.83312893,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,18989,1041,638.954145908,noise,45,5
 -1+1-1+1-1+1-1+1+1+1,14005,988,1634.74198008,noise,46,4
 -1+1-1+1-1+1-1+1-1+1,37271,1845,575.510985851,noise,37,13
 -1+1-1+1-1+1-1+1+1+1,143,28,90.3820111752,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,298,13,766.114722013,noise,46,4
 -1+1-1+1-1+1-1+1+1+1,7202,896,608.010255098,noise,42,8
 -1+1-1+1-1+1-1+1+1+1,46252,2128,1205.51452112,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,21029,1171,1898.99299812,noise,45,5
 -1+1-1+1-1+1-1+1+1+1,5824,676,617.720472097,noise,36,14
 -1+1-1+1-1+1-1+1-1+1,146,20,46.0802330971,noise,37,13
 -1+1-1+1-1+1-1+1+1+1,10446,833,917.366059065,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,15014,1240,2546.64130497,noise,30,20
 -1+1-1+1-1+1-1+1+1+1,23033,1280,3166.1439569,noise,46,4
 -1+1-1+1-1+1-1+1+1+1,3540,332,134.508812904,noise,46,4
 -1+1-1+1-1+1-1+1-1+1,24537,1298,671.068305016,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,27874,1485,2703.739151,noise,46,4
 -1+1-1+1-1+1-1-1,3,5,1218.67602515,noise,3,5
 -1+1-1+1-1+1-1-1,3,5,106.612147808,noise,3,5
 -1+1-1+1-1+1-1+1-1+1,24781,1629,2512.86137104,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,16100,1555,611.874840021,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,10729,861,631.924911976,noise,38,12
 -1+1-1+1-1+1-1+1-1+1,5180,311,1681.85278392,noise,45,5
 -1+1-1+1-1+1-1+1+1+1,1691,69,232.2586689,noise,46,4
 -1+1-1+1-1+1-1+1-1+1,905,94,53.8360190392,noise,39,11
 -1+1-1+1-1+1-1+1+1+1,22348,1205,1022.40605998,noise,46,4
 -1+1-1+1-1+1-1+1+1+1,16714,1523,752.549974918,noise,44,6
 -1+1-1+1-1+1-1-1+1+1,33081,1637,1045.66388893,noise,42,8
 -1+1-1+1-1+1-1+1+1+1,13361,1008,1031.08396697,noise,46,4
 -1+1-1+1-1+1-1+1-1+1,21126,1763,1220.42027283,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,6587,312,1916.99633384,noise,46,4
 -1+1-1+1-1+1-1+1-1+1,3299,136,784.311261177,noise,44,6
 -1+1-1+1-1+1-1+1+1-1,18361,1116,588.654006004,noise,33,17
 -1+1-1+1-1+1-1+1-1+1,34125,2426,610.138509989,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,9481,566,529.893171072,noise,45,5
 -1+1-1+1-1+1-1+1+1+1,4204,345,1045.35216379,noise,42,8
 -1+1-1+1-1+1-1+1+1+1,1845,350,334.76952219,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,341,31,19.2445011139,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,14558,1049,615.838896036,noise,40,10
 -1+1-1+1-1+1-1+1+1+1,101317,3970,3917.83091092,noise,34,16
 -1+1-1+1-1+1-1+1-1+1,2987,140,171.825529099,noise,38,12
 -1+1-1+1-1+1-1+1+1+1,4280,146,2791.31158805,noise,46,4
 -1+1-1+1-1+1-1+1-1+1,15412,907,873.807465076,noise,44,6
 -1+1-1+1-1+1-1+1+1+1,7092,346,1118.90333509,noise,46,4
 -1+1-1+1-1+1-1+1+1+1,6027,583,603.55021596,noise,44,6
 -1+1-1+1-1+1-1+1-1+1,9157,508,187.153918028,noise,34,16
 -1+1-1+1-1+1-1+1+1+1,49990,2572,1192.42294216,noise,46,4
 -1+1-1+1-1+1-1+1-1+1,14754,1188,400.256170034,noise,35,15
 -1+1-1+1-1+1-1+1-1+1,52,6,1350.77693391,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,13731,943,653.923759937,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,1293,176,229.297865868,noise,44,6
 -1+1-1+1-1+1-1+1-1+1,25440,1354,627.164754152,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,10260,692,688.801557064,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,39167,2283,623.118740797,noise,42,8
 -1+1-1+1-1+1-1+1-1+1,22771,938,1771.28519702,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,25159,951,294.19552803,noise,40,10
 -1+1-1+1-1+1-1+1-1+1,768,65,235.647451878,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,883,164,528.269432068,noise,40,10
 -1+1-1+1-1+1-1+1-1-1,25230,1569,630.968886137,noise,36,14
 -1+1-1+1-1+1-1+1-1+1,1750,137,153.78256011,noise,26,24
 -1+1-1+1-1+1-1+1+1+1,9408,528,191.460823059,noise,40,10
 -1+1-1+1-1+1-1+1-1+1,98380,3881,826.207109928,noise,37,13
 -1+1-1+1-1+1-1+1-1+1,28439,1815,1321.76701903,noise,41,9
 -1+1-1+1-1+1-1+1+1+1,444,67,481.195342064,noise,46,4
 -1+1-1+1-1+1-1+1-1+1,13840,1218,725.271752119,noise,41,9
 -1+1-1+1-1+1-1-1+1+1,10781,876,697.9735291,noise,42,8
 -1+1-1+1-1+1-1+1-1+1,2558,230,717.057868958,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,15762,1137,1060.16152406,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,9809,966,730.84768796,noise,41,9
 -1+1-1+1-1+1-1+1-1+1,5568,592,899.515959978,noise,38,12
 -1+1-1+1-1+1-1+1+1+1,34603,1944,608.174679995,noise,40,10
 -1+1-1+1-1+1-1+1-1+1,36838,2292,669.637586117,noise,35,15
 -1+1-1+1-1+1-1+1-1+1,72,16,1212.33825684,noise,45,5
 -1+1-1+1-1+1-1+1-1+1,1494,177,711.804097891,noise,37,13
 -1+1-1+1-1+1-1+1+1+1,79770,2772,2896.31903291,noise,46,4
 -1+1-1+1-1+1-1+1-1-1,6164,408,130.167169094,noise,42,8
 -1+1-1+1-1+1-1+1+1-1,40555,1944,3265.01527405,noise,43,7
 -1+1-1+1-1+1-1+1-1+1,10918,716,309.474518061,noise,35,15
 -1+1-1+1-1+1-1+1+1+1,10180,675,324.007569075,noise,44,6
 -1+1-1+1-1+1-1+1+1+1,21640,1298,2211.32758093,noise,46,4
 -1+1-1+1-1+1-1+1-1-1,13,11,13.7954640388,noise,13,11
 -1+1-1+1-1+1-1+1-1+1,22133,1521,592.699005127,noise,38,12
 -1+1-1+1-1+1-1+1+1+1,1420,133,4113.18427896,noise,44,6
 -1+1-1+1-1+1-1+1+1+1,79,12,1390.88822412,noise,43,7
 -1+1-1+1-1+1-1+1-1+1,1960,139,199.618566036,noise,39,11
 -1+1-1+1-1+1-1+1-1+1,225,4551,1104.83750987,HS-RP,9,41
 -1+1-1+1-1+1-1+1-1+1,680,20393,767.885933161,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,146,1803,594.229133844,HS-RP,8,42
 -1+1-1+1-1+1-1+1-1+1,488,15784,1161.54605222,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,107,1173,294.473092079,HS-RP,14,36
 -1+1-1+1-1+1-1+1-1+1,66,1050,329.791788101,HS-RP,10,40
 -1+1-1+1-1+1-1+1-1+1,1016,22594,789.052363157,HS-RP,5,45
 -1+1-1+1-1+1-1+1-1+1,68,1323,288.710491896,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,678,13118,637.548691988,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,240,4860,1121.67286897,HS-RP,8,42
 -1+1-1+1-1+1-1+1-1+1,55,733,590.524188042,HS-RP,8,42
 -1+1-1+1-1+1-1+1-1+1,200,5887,289.656069994,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,262,4262,1749.74601102,HS-RP,18,32
 -1+1-1+1-1+1-1+1-1+1,830,24927,1138.57433891,HS-RP,5,45
 -1+1-1+1-1+1-1+1-1+1,304,5903,670.832458019,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,219,3208,666.993142843,HS-RP,5,45
 -1+1-1+1-1+1-1+1-1+1,433,11954,532.676310778,HS-RP,9,41
 -1+1-1+1-1+1-1+1-1+1,57,608,385.057406187,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,1931,47371,835.540124893,HS-RP,5,45
 -1+1-1+1-1+1-1+1-1+1,312,6747,443.630934954,HS-RP,9,41
 -1+1-1+1-1+1-1,3,4,3.39904808998,HS-RP,3,4
 -1+1-1+1-1+1-1+1-1+1,25,897,92.6443610191,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,290,5297,670.336136103,HS-RP,9,41
 -1+1-1+1-1+1-1+1-1+1,98,1215,1219.70466614,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,32,755,330.562242031,HS-RP,9,41
 -1+1-1+1-1+1-1+1-1+1,123,2924,609.283735991,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,243,5178,302.039181948,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,153,2770,216.536229134,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,1165,34098,958.93797183,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,1537,50077,402.963567019,HS-RP,5,45
 -1+1-1+1-1+1-1+1-1+1,681,15714,1009.31883907,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,303,4473,623.252880812,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,488,15784,1161.54605222,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,835,22485,544.611844063,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,904,24029,641.209838867,HS-RP,5,45
 -1+1-1+1-1+1-1+1-1+1,53,757,154.399420023,HS-RP,9,41
 -1+1-1+1-1+1-1+1-1+1,515,12436,604.342897177,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,678,13118,637.548691988,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,172,3993,977.930423975,HS-RP,11,39
 -1+1-1+1-1+1-1+1-1+1,6,7,260.773905993,HS-RP,6,7
 -1+1-1+1-1+1-1+1-1+1,290,4642,820.350930929,HS-RP,12,38
 -1+1-1+1-1+1-1+1-1+1,484,10857,583.619511843,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,147,3339,516.841835022,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,18,385,118.101344109,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,83,2005,361.61442709,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,197,3780,365.313343048,HS-RP,12,38
 -1+1-1+1-1+1-1+1-1+1,295,3800,795.721246004,HS-RP,5,45
 -1+1-1+1-1+1-1+1-1+1,428,6534,885.918432951,HS-RP,12,38
 -1+1-1+1-1+1-1+1-1+1,245,3790,651.999218941,HS-RP,9,41
 -1+1-1+1-1+1-1+1-1+1,427,7840,533.265522957,HS-RP,10,40
 -1+1-1+1-1+1-1+1-1+1,19,84,658.965497971,HS-RP,8,42
 -1+1-1+1-1+1-1+1-1+1,1161,34002,769.093772888,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,2088,49941,1573.39335895,HS-RP,7,43
 -1+1-1+1-1+1-1+1-1+1,940,24443,912.646813869,HS-RP,5,45
 -1+1-1+1-1+1-1+1-1+1,197,3780,365.313343048,HS-RP,12,38
 -1+1-1+1-1+1-1+1-1+1,106,2111,319.56248188,HS-RP,7,43
 -1+1-1+1-1+1-1+1-1+1,554,17844,508.247328997,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,780,21300,628.461555004,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,798,22539,807.480654955,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,84,1299,116.454197168,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,849,23185,558.189157963,HS-RP,7,43
 -1+1-1+1-1+1-1+1-1+1,290,4642,820.350930929,HS-RP,12,38
 -1+1-1+1-1+1-1+1-1+1,118,1837,550.701991796,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,365,6464,783.391944885,HS-RP,5,45
 -1+1-1+1-1+1-1+1-1+1,1180,26120,1265.8424871,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,608,11590,943.468557835,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,26,479,113.659945965,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,198,4416,278.227042198,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,833,15411,669.791705847,HS-RP,18,32
 -1+1-1+1-1+1-1+1-1+1,256,5413,396.453414917,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,430,9128,633.840069056,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,408,9197,498.108963013,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,568,11520,541.612596989,HS-RP,9,41
 -1+1-1+1-1+1-1+1-1+1,849,23185,558.189157963,HS-RP,7,43
 -1+1-1+1-1+1-1+1-1+1,1065,26577,635.51353097,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,852,24912,608.521197081,HS-RP,5,45
 -1+1-1+1-1+1-1+1-1+1,303,4473,623.252880812,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,115,1667,394.355325937,HS-RP,9,41
 -1+1-1+1-1+1-1+1-1+1,220,3614,441.640733004,HS-RP,9,41
 -1+1-1+1-1+1-1+1-1+1,98,1155,650.476490021,HS-RP,10,40
 -1+1-1+1-1+1-1+1-1+1,428,4972,732.950689793,HS-RP,5,45
 -1+1-1+1-1+1-1+1-1+1,161,2663,446.52096796,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,1212,29644,893.662644148,HS-RP,5,45
 -1+1-1+1-1+1-1+1-1+1,261,4786,953.376396179,HS-RP,9,41
 -1+1-1+1-1+1-1+1-1+1,68,1323,288.710491896,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,866,25133,692.453487873,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,111,1175,501.481477976,HS-RP,8,42
 -1+1-1+1-1+1-1+1-1+1,58,1351,401.499074936,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,947,24984,682.722594023,HS-RP,6,44
 -1+1-1+1-1+1-1+1-1+1,290,6199,966.571619987,HS-RP,6,44
